#{"t_start": 1735350997.6457891, "env_id": "Swimmer-v5"}
r,l,t
95.956948,1000,3085.46382
93.608757,1000,3089.389409
95.026516,1000,3093.98663
95.310535,1000,3097.874634
86.332807,1000,3102.492161
93.883915,1000,3106.414165
89.402538,1000,3111.038107
92.40465,1000,3115.030319
93.190783,1000,3119.810951
92.370704,1000,3123.798042
97.213915,1000,3128.553576
92.115351,1000,3132.553896
89.706764,1000,3136.575247
91.812892,1000,3141.250087
92.513994,1000,3145.289413
93.957347,1000,3150.036019
93.69993,1000,3154.07234
87.919887,1000,3158.778438
93.502319,1000,3162.67952
89.995324,1000,3167.283085
85.771923,1000,3171.170421
90.671057,1000,3175.773836
85.350404,1000,3179.697368
90.10714,1000,3184.34504
88.356724,1000,3188.359427
91.431031,1000,3193.13628
90.029592,1000,3197.139037
89.119701,1000,3201.911328
86.32184,1000,3205.929175
92.22923,1000,3210.591262
91.521063,1000,3214.606351
94.916885,1000,3219.392583
93.601962,1000,3223.412908
87.62419,1000,3228.159486
95.62653,1000,3232.061435
92.346499,1000,3236.683937
92.104444,1000,3240.567825
92.364599,1000,3245.163424
82.729172,1000,3249.066502
83.956796,1000,3253.702345
90.214153,1000,3257.629408
86.541694,1000,3262.392064
87.800436,1000,3266.379621
91.641,1000,3271.136682
85.699242,1000,3275.140563
95.319399,1000,3279.89458
94.251255,1000,3283.846048
89.124257,1000,3288.609819
85.959293,1000,3292.643008
89.623806,1000,3297.491477
89.541749,1000,3301.373874
85.457615,1000,3306.003689
89.892611,1000,3309.892931
92.854387,1000,3313.767858
93.227059,1000,3318.36697
95.77982,1000,3322.303995
90.993496,1000,3326.929464
93.394082,1000,3330.94353
92.363535,1000,3335.705479
86.3953,1000,3339.707897
88.552459,1000,3344.476376
88.540619,1000,3348.483999
92.928761,1000,3353.202141
93.969662,1000,3357.196475
90.028706,1000,3362.013735
90.822539,1000,3366.005386
97.475608,1000,3370.711334
87.119614,1000,3374.624336
93.560354,1000,3379.223217
92.586347,1000,3383.104769
94.424584,1000,3387.706971
91.272026,1000,3391.633829
84.713233,1000,3396.232182
90.824121,1000,3400.24608
93.525292,1000,3404.997537
88.761084,1000,3408.991459
97.084524,1000,3413.740585
