#{"t_start": 1735350998.580363, "env_id": "Hopper-v5"}
r,l,t
46.409937,11,79.91982
92.97337,27,80.050059
91.79257,28,80.185045
85.60248,22,80.292332
42.972851,11,80.346353
92.902107,38,80.532201
-21.938283,13,80.596537
91.664927,27,80.727135
54.775709,12,80.785287
91.657323,26,80.91107
46.112094,12,80.971154
78.28708,15,81.042732
52.832488,16,81.119421
101.198725,29,81.258021
54.085264,11,81.310592
43.683254,12,81.368343
47.810162,15,81.439962
47.055107,8,81.478258
97.569686,32,81.630561
48.815247,14,81.697311
86.504989,22,81.806174
90.786941,22,81.912788
91.233979,28,82.04659
92.012598,24,82.161792
48.718326,8,82.199708
94.143727,27,82.329003
45.552963,14,82.395905
40.384878,19,82.487077
54.094129,12,82.544267
51.248712,11,82.597521
44.852611,19,82.689004
82.775618,38,82.876511
93.647271,24,82.997468
61.865786,9,83.042262
91.322447,28,83.176763
46.921818,39,83.368929
66.009302,12,83.425973
65.025595,12,83.484821
99.208749,25,83.611203
49.375475,11,83.66401
97.879689,28,83.797375
84.746783,21,83.897436
49.861868,10,83.945359
82.905601,21,84.045985
82.354487,9,14,75.8907
52.441254,12,75.94471
55.702777,10,75.98615
57.619152,17,76.057924
49.811461,11,76.104558
55.218763,13,76.159267
-31.577794,14,76.217995
53.034667,13,76.272842
59.969379,16,76.339632
56.634633,15,76.401382
58.795731,16,76.471944
61.767172,21,76.559739
58.843464,18,76.634592
57.293991,14,76.693246
53.298494,13,76.747531
57.766815,14,76.805812
52.072356,12,76.856339
52.242286,11,76.902222
61.898784,27,77.015224
49.641822,11,77.061161
59.693433,14,77.11988
59.361937,16,77.186875
59.217872,42,77.361975
54.080711,11,77.407921
57.47482,13,77.462499
60.639641,16,77.529047
51.01971,9,77.567141
60.12228,14,77.629304
-3.35332,35,77.778587
57.148766,13,77.832648
54.648261,20,77.916388
59.443658,20,78.000058
56.690626,15,78.063033
56.405689,12,78.113392
55.243172,14,78.172242
55.030958,12,78.222215
57.645602,16,78.289596
51.445093,10,78.331069
56.500188,16,78.39776
54.163824,15,78.460469
57.753577,15,78.523143
60.832276,28,78.640302
59.843442,19,78.719565
29.427903,42,78.896604
51.004075,12,78.946387
48.254209,10,78.988572
50.681254,13,79.043104
51.32878,13,79.097788
56.811227,15,79.161181
54.230031,14,79.219904
55.643926,13,79.994789
57.009852,24,80.095541
57.679958,17,80.16786
63.692519,17,80.239609
56.700874,14,80.302579
58.3047,14,80.361114
61.645883,25,80.466144
52.58514,11,80.51285
57.738289,16,80.58064
53.877605,12,80.631189
49.896694,11,80.677932
45.735323,8,80.711388
56.651524,14,80.770846
73.634408,37,80.930135
56.440345,16,80.997884
54.951204,16,81.065262
56.635537,13,81.120609
57.611849,24,81.229542
52.851576,10,81.271994
58.970695,20,81.356463
51.636133,11,81.403839
58.131059,14,81.463213
70.924862,34,81.606312
57.20128,14,81.665469
54.768907,12,81.715583
55.5892.598676,30,92.018214
51.347768,14,92.089268
60.162143,7,92.123314
90.259514,22,92.229028
89.400112,22,92.336581
85.863776,27,92.468579
83.814162,20,92.564119
67.67415,11,92.617204
109.025456,31,92.769369
96.925763,27,92.903408
88.65282,23,93.0171
44.312325,9,93.062604
82.893352,19,93.156652
88.771,23,93.271594
51.472348,22,93.380932
88.307149,26,93.505324
96.882148,28,93.639007
47.495784,17,93.721184
44.85469,11,93.774797
87.732335,39,93.972699
89.246552,24,94.090744
51.629442,9,94.135098
56.585402,10,94.183948
93.844585,22,94.291396
68.094995,15,94.365293
97.217581,25,94.490658
100.532413,30,94.63695
97.841179,31,94.786999
91.751566,23,94.908491
52.456485,12,94.967233
88.520914,21,95.068318
64.504361,11,95.121148
60.546326,10,95.171365
83.986255,24,95.28917
86.063085,21,95.390038
51.695304,12,95.448334
98.066538,30,95.596858
52.220889,23,95.710144
43.398036,9,95.753649
77.328699,16,95.833499
44.452477,11,95.885534
97.959522,37,96.066563
64.958482,8,96.109351
43.484405,10,96.16243
43.512993,12,96.222345
49.494807,9,96.267106
47.385917,11,96.32094
88.823844,20,96.42005
99.638291,29,96.565547
51.093674,9,96.610586
83.835628,20,96.710883
87.840556,20,96.81327
96.884289,27,96.942992
45.531382,9,96.985962
44.28024,17,97.06743
102.351015,32,97.222516
42.287389,11,97.277304
98.253943,30,97.429271
45.730004,8,97.467498
99.109843,31,97.616456
54.442601,17,97.69787
50.353368,10,97.746091
-27.146652,10,97.794995
48.115585,13,97.860049
47.975464,9,97.904404
46.685754,8,97.944508
45.512393,8,97.983934
89.948381,27,98.11303
81.249397,18,98.200969
15.748042,39,98.393652
48.121966,10,98.441527
50.711895,12,98.49946
99.280974,28,98.636711
91.086903,23,98.751588
76.746975,20,98.850908
96.837441,25,98.975121
83.067645,23,99.859851
50.933594,10,99.909693
45.66366,8,99.950501
44.679888,10,100.00251
73.118825,14,100.074902
46.455153,8,100.115601
47.977087,12,100.177843
45.200337,8,100.218707
46.514355,10,100.270035
45.172017,12,100.330418
101.833395,28,100.469843
79.134949,20,100.566594
45.860404,10,100.614482
90.639178,23,100.728308
91.407376,23,100.842049
99.622238,25,100.967011
