#{"t_start": 1735350997.7479322, "env_id": "Hopper-v5"}
r,l,t
63.961852,42,75.790981
66.303541,25,75.897034
58.174352,18,75.977523
48.616641,11,76.024665
61.045204,18,76.101667
56.480886,21,76.193928
52.551154,14,76.25367
63.635842,26,76.363799
51.843661,16,76.43161
64.552006,24,76.5341
57.209515,19,76.614334
48.356255,9,76.653262
47.483498,10,76.69564
47.464178,10,76.738186
59.01077,41,76.919268
59.017691,17,76.991356
52.228574,13,77.046838
56.521118,19,77.127684
52.034394,13,77.1835
51.080412,14,77.242608
57.111715,19,77.329601
59.579117,25,77.434836
57.143423,12,77.486118
56.280794,18,77.562914
55.227026,18,77.638894
54.20468,15,77.70314
50.51851,13,77.760733
55.086113,13,77.816714
51.878385,13,77.872307
47.4937,11,77.922228
51.436826,13,77.978237
58.101496,19,78.059454
58.379164,18,78.136352
65.097516,28,78.255396
54.372282,19,78.3364
44.948331,8,78.370251
51.500386,9,78.407826
66.967836,30,78.533783
51.180735,11,78.580719
52.066177,11,78.678.58618,40,78.535046
48.6346262.403738,41,78.88203
50.423759,10,78.65.2304,41,78.861719
61.932426,24,78.963447
65.053886,25,79.06916
55.965752,16,79.136641
50.620822,12,79.953133
61.711235,20,80.038939
63.17473,24,80.141448
55.179865,17,80.213671
57.696546,18,80.290769
54.749259,15,80.354834
78.585448,34,80.500599
58.182704,19,80.582102
82.697723,39,80.749225
56.041736,17,80.821511
58.390064,16,80.889635
53.62634,13,80.945066
57.827874,11,80.992066
58.835227,18,81.068382
61.998669,19,81.149344
52.775674,15,81.21301
51.757163,13,81.268104
56.301928,9,81.306314
52.801069,13,81.361593
63.909968,20,81.446285
50.081585,9,81.484672
81.146031,36,81.636618
69.034254,28,81.755449
53.02844,9,81.793878
72.115394,26,81.904319
55.533543,15,81.967826
62.8287,25,82.07328
53.404234,13,82.128783
56.233349,14,82.188536
67.7757,27,82.305235
49.335555,10,82.348129
58.440798,18,82.42501
67.055866,28,82.54607
52.220955,12,82.598258
56.741702,18,82.68176
64.25292,21,82.775132
