#{"t_start": 1735350997.7130115, "env_id": "Hopper-v5"}
r,l,t
60.659988,21,90.200319
63.772277,24,90.313022
59.583684,20,90.402786
61.143766,22,90.498937
55.844528,15,90.563019
48.933269,12,90.617415
53.262456,15,90.681285
56.409256,18,90.758187
49.795243,11,90.8047
53.793881,15,90.869342
64.88464,25,90.980835
52.907308,16,91.051973
66.105664,29,91.174735
60.651171,23,91.272668
52.751059,14,91.332034
49.909835,12,91.383137
68.823307,28,91.504874
62.748381,20,91.593591
60.196945,19,91.675794
65.132625,27,91.790542
64.847764,27,91.909099
62.411228,23,92.009888
63.170892,21,92.099356
55.579864,18,92.17601
70.409302,32,92.316375
60.699299,19,92.399033
54.62959,15,92.462743
56.216737,15,92.526776
70.23423,30,92.657762
50.964131,14,92.71926
65.831848,27,92.839054
60.314538,18,92.917858
54.847838,17,92.99191
59.475542,22,93.089884
60.74675,17,93.165335
57.647102,20,93.254573
71.6787,33,93.400201
69.754091,29,93.52456
51.591959,12,93.575156
64.675181,28,93.694044
61.892493,23,93.796476
56.668739,19,93.880751
65.73302,27,93.998008
56.070564,17,94.071759
68.067631,28,94.193103
70.270878,35,94.347255
50.914262,12,94.401045
65.878724,25,94.515301
74.893326,41,94.692377
53.596447,12,94.745471
68.812426,31,94.886568
50.850591,14,94.946396
74.860156,33,95.088735
56.068861,18,95.167412
63.492,22,95.263966
65.367599,27,95.387245
65.095879,28,95.509656
69.568324,24,95.616691
66.40676,23,95.714828
62.778198,25,95.821263
57.211919,17,95.893962
62.000124,24,95.999404
63.558214,22,96.099783
61.140818,19,96.184003
56.519405,19,96.267024
68.152351,30,96.399096
49.58827,10,96.443188
48.493283,10,96.487568
58.610982,20,96.576533
66.225408,31,96.713153
55.248061,17,96.786686
52.855306,14,96.845991
53.026552,15,96.909526
57.623216,21,96.997784
56.646581,16,97.065858
70.27503,32,97.205477
61.802169,22,97.303252
48.732285,10,97.347533
63.373663,23,97.44488
57.663897,19,97.525558
66.606335,27,97.640628
71.866581,31,97.77491
52.354742,15,97.840377
66.162212,28,97.962565
54.959924,15,98.026466
61.921206,15,98.089954
65.06336,27,98.208839
67.747181,30,98.339507
70.839959,32,98.474343
59.318351,20,98.562719
57.518407,20,99.437979
57.556773,21,99.530944
62.666178,25,99.641289
61.146358,23,99.743397
50.839517,11,99.791985
65.438644,24,99.900942
52.085853,11,99.949441
57.126986,16,100.020759
63.281019,26,100.136106
67.751366,41,100.317098
66.482647,29,100.442967
75.169083,36,100.597121
60.416845,16,100.667765
60.577034,21,100.759581
71.309884,31,100.896387
65.95664,28,101.020429
66.792331,30,101.14872
60.823749,22,101.244974
63.811436,25,101.357012
63.338085,22,101.450787
57.834588,21,101.540767
70.269667,31,101.678012
74.043819,41,101.859195
63.092395,21,101.951061
51.011571,13,102.006523
54.715866,16,102.074386
56.436039,17,102.147484
53.221143,15,102.21652
64.524124,28,102.343561
62.046024,23,102.445421
62.945374,25,102.553262
60.457479,24,102.655131
52.800089,14,102.715803
72.303371,33,102.860909
49.715646,11,102.909497
57.866614,18,102.989216
57.382486,19,103.073735
57.485102,20,103.159827
61.243055,23,103.25867
46.786198,9,103.298753
63.171684,26,103.413062
76.747316,35,103.5627
57.674253,18,103.638637
76.962107,38,103.807428
64.269655,26,103.918763
56.110602,18,103.99505
47.444424,10,104.037423
49.197831,12,104.088615
59.214055,20,104.17358
60.496067,22,104.271131
53.442494,13,104.32609
75.2886,36,104.479564
58.582706,19,104.563247
59.635236,20,104.6515
71.067732,33,104.797883
68.03437,28,104.918053
74.048465,37,105.077581
62.29893,24,105.183197
66.936565,27,105.302342
58.505023,17,105.376691
65.54852,27,105.495856
71.26152,34,105.644049
49.210632,11,105.693457
77.337672,32,105.834298
60.677709,23,105.933574
49.768374,9,105.972362
50.800653,12,106.026369
77.399631,39,106.198457
54.43765,17,106.270186
56.771182,18,106.346531
58.858536,19,106.42725
53.992532,14,106.485738
64.762945,25,106.596274
54.193559,16,106.664051
64.662919,27,106.778698
58.994343,21,106.869363
66.275761,28,106.990702
63.598738,22,107.084373
69.33265,32,107.221104
51.163779,14,107.279635
73.191635,41,107.45333
54.875413,10,107.501532
57.28013,20,107.589296
61.78425,25,107.701843
79.376312,41,107.875919
47.819635,11,107.922927
60.248817,21,108.015145
56.788824,18,108.09137
53.783938,8,108.125994
62.165639,19,108.20272
55.630442,17,108.277313
50.369431,12,109.105412
58.071553,18,109.181887
56.696861,18,109.25872
61.888698,23,109.357288
61.492975,21,109.446381
51.437473,14,109.506018
55.002645,16,109.574498
54.662511,13,109.630382
63.065465,24,109.733126
57.649957,18,109.810345
63.373501,26,109.922165
57.302877,19,110.005018
54.94573,14,110.066085
58.393549,21,110.157957
72.229444,42,110.340923
56.162753,18,110.419276
60.04665,22,110.514626
57.156955,18,110.59274
56.415977,18,110.670548
59.433668,21,110.761966
49.532825,9,110.802303
58.143564,20,110.889453
61.722502,23,110.988305
48.19745,10,111.032902
61.803144,24,111.136804
62.84547,25,111.244773
64.314293,23,111.343683
68.144505,28,111.46586
58.463792,18,111.544604
58.897151,16,111.613414
65.605572,18,111.6917
59.708337,20,111.778904
58.782735,22,111.87409
51.946255,13,111.933975
65.869289,22,112.030123
74.221077,34,112.176291
62.31705,23,112.274848
55.595538,12,112.32668
56.777304,15,112.391662
61.639503,22,112.485913
72.900077,32,112.622639
53.775309,12,112.673903
49.268567,10,112.717369
54.420899,14,112.777233
50.226105,13,112.835871
60.098792,21,112.931644
55.26925,17,113.004638
68.614404,31,113.139212
62.839354,24,113.242642
50.206758,13,113.299505
56.721499,18,113.377583
63.029728,24,113.484314
67.169012,26,113.596999
62.222709,24,113.70164
78.635299,38,113.868979
64.10396,25,113.985213
66.771158,26,114.104227
61.894169,25,114.213249
68.912202,30,114.341538
57.001479,18,114.421403
60.894433,23,114.520393
51.880535,12,114.572453
70.355955,41,114.74653
64.680037,20,114.832782
73.028862,41,115.00858
57.667418,19,115.091483
62.055234,24,115.194753
67.809737,26,115.308217
51.228206,9,115.346697
56.109146,17,115.4197
57.806353,13,115.475426
61.894221,24,115.57966
60.39094,22,115.673763
65.033998,26,115.786363
63.287384,24,115.892489
53.758657,15,115.958596
59.607146,21,116.051002
54.436394,17,116.124786
49.546356,12,116.176782
53.103096,13,116.232134
67.260004,28,116.352633
70.747627,34,116.507106
64.531807,29,116.638866
63.782496,25,116.753704
64.448101,25,116.86723
67.593915,30,117.00607
61.793068,20,117.100866
67.571467,27,117.225791
70.924645,34,117.387323
75.299155,34,117.551032
52.313638,11,117.602291
56.680218,19,117.689998
59.30383,23,117.794529
52.382878,10,117.83979
64.331076,28,117.966646
57.877122,17,118.047107
50.527404,13,118.898402
66.610368,28,119.03017
56.681509,17,119.108552
58.285106,21,119.20702
57.857506,19,119.296214
60.456398,21,119.393667
53.050163,16,119.468019
52.152565,14,119.531935
69.240209,29,119.66704
57.116464,20,119.759314
62.16022,21,119.854391
56.777409,19,119.942039
62.287947,25,120.061001
57.19146,17,120.143375
65.485127,27,120.274767
55.370062,17,120.353384
54.537561,17,120.432226
79.13563,41,120.629212
75.053339,37,120.803905
60.139541,18,120.887581
65.047671,22,120.988977
60.007047,22,121.091072
64.397079,24,121.204113
68.441285,32,121.354117
52.850293,16,121.431448
62.926431,24,121.5436
57.055237,19,121.632683
71.336469,29,121.768385
72.1972,34,121.92638
79.492565,42,122.118013
63.408463,23,122.222118
62.399394,22,122.321998
59.20894,18,122.403398
61.95432,23,122.507463
52.514397,9,122.54878
60.53724,22,122.646373
67.075704,26,122.76218
55.477735,16,122.835722
59.954382,22,122.936742
57.761837,20,123.027106
69.806489,31,123.168003
51.284567,12,123.221696
53.334394,10,123.265483
65.259095,27,123.386799
58.180663,20,123.476476
54.800315,12,123.529173
53.138475,12,123.582584
58.457844,20,123.671592
53.469749,15,123.738999
48.749545,10,123.785197
58.415673,20,123.875175
60.3285,20,123.963214
52.46455,14,124.026109
58.23795,21,124.120673
60.612224,24,124.228061
59.834825,21,124.322277
62.597192,25,124.432292
57.50007,16,124.505243
56.949837,20,124.594938
74.119864,35,124.749419
79.006017,39,124.920658
59.264665,21,125.011593
59.975514,22,125.106488
58.222709,19,125.189191
59.944446,23,125.28805
60.451178,19,125.368713
55.593193,17,125.441149
75.198022,37,125.601948
51.181438,11,125.651639
61.643409,22,125.745039
55.508034,17,125.820105
49.591729,11,125.869602
54.83842,14,125.929479
64.927124,27,126.04746
59.090616,21,126.136368
77.897547,41,126.313292
55.865148,19,126.393299
68.31593,29,126.519801
73.873031,41,126.692927
62.138939,21,126.781441
65.495628,26,126.891972
75.272744,41,127.064634
66.180737,28,127.182627
53.291083,12,127.233452
57.819159,17,127.305544
62.821641,20,127.389215
61.244211,24,127.489971
58.55503,22,127.5797
70.143539,41,127.758045
52.537262,16,127.827709
66.134215,26,127.939852
57.345563,14,128.000324
61.252395,23,128.852516
51.444337,13,128.908463
53.255506,15,128.973707
76.445376,41,129.149978
63.094697,26,129.260305
59.553713,20,129.346267
58.156813,15,129.410323
60.915481,22,129.504189
60.507172,21,129.594078
65.221906,29,129.718301
68.756877,30,129.845928
65.409865,26,129.960162
65.812649,26,130.070921
70.051132,32,130.207022
59.634398,20,130.291961
50.831376,13,130.348077
59.119529,20,130.433248
54.888469,16,130.500952
59.336572,18,130.578133
54.238169,15,130.642292
55.214976,18,130.71815
80.570877,39,130.884087
76.649746,41,131.056599
76.964462,41,131.230418
53.130389,15,131.293706
65.149333,25,131.399416
59.22488,18,131.475264
62.633592,23,131.572588
70.031798,30,131.699133
64.355783,26,131.809426
65.738289,42,131.987936
74.740445,36,132.150385
53.346869,15,132.213899
53.405747,13,132.269116
53.347592,12,132.323284
66.43418,26,132.437409
59.998744,22,132.529547
58.619047,19,132.610008
61.20598,19,132.68984
70.561648,33,132.832004
56.17545,18,132.911315
65.290653,28,133.029404
75.862705,38,133.189517
56.185328,15,133.253047
50.086364,11,133.299434
67.208915,42,133.476395
47.348464,10,133.519028
65.886149,27,133.633195
58.072262,19,133.714614
66.21406,41,133.886922
50.885525,12,133.937484
71.135689,29,134.060382
68.38114,32,134.195657
77.456598,41,134.36804
69.808461,31,134.49902
55.201924,13,134.55434
49.735357,11,134.600174
59.467476,21,134.688905
59.284576,21,134.778203
56.287085,19,134.858592
54.565258,12,134.908812
61.742971,21,134.998013
67.063754,29,135.120388
79.357028,40,135.289861
62.209421,23,135.387012
68.795821,30,135.513551
52.563279,13,135.571799
61.556151,23,135.669355
69.039261,32,135.804618
69.943318,32,135.940589
56.90181,19,136.020874
